Date,Price,Market Cap,Volume,Active Addresses,Daily Transactions,Twitter Followers,Weekly Commits Core,Weekly Commits Sub,Weekly Devs Core,Weekly Devs Sub,Total Value Locked,Price Bitcoin
2021-11-19,3993.846595,472465696561,23825764062,564552,1246494,1858588,4905,44549,639,3080,98764701387,56987.32234
2021-11-20,4317.603196,509116804762,21398451639,504307,1152400,1863744,4905,44549,639,3080,104068743341,58459.25552
2021-11-21,4436.192767,524536655945,16407598048,564510,1252679,1867289,4566,42116,575,2919,106528259637,60082.91167
2021-11-22,4319.361567,514388218180,15090104727,500341,1210889,1872569,4566,42116,575,2919,104588620706,59139.77928
2021-11-23,4101.062876,485391988432,21563803786,534260,1254866,1877067,4566,42116,575,2919,101109623223,56386.85685
2021-11-24,4355.420958,515843824526,23393688031,556944,1332063,1881372,4566,42116,575,2919,105331136969,57748.79317
2021-11-25,4269.43722,505609296276,19881953842,548526,1292061,1886228,4566,42116,575,2919,104204170154,57198.18385
2021-11-26,4515.8433,535082405000,20241529506,554730,1287480,1890205,4566,42116,575,2919,107874779521,58897.84698
2021-11-27,4048.312844,479414339295,29276733767,507463,1202444,1894965,4566,42116,575,2919,99651150442,53827.79287
2021-11-28,4084.088486,483997326749,16500509902,484554,1126399,1898233,4733,49536,593,3078,100389067846,54533.40388
2021-11-29,4290.091863,508385171334,17408610006,550664,1238467,1904626,4733,49536,593,3078,103655428056,57237.66114
2021-11-30,4444.52828,527331112023,20150915711,578071,1270282,1908490,4733,49536,593,3078,105990072419,57848.77354
2021-12-01,4637.121617,549758919636,31531135169,529029,1213724,1913673,4733,49536,593,3078,108187657658,57011.28047
2021-12-02,4589.610618,544051345076,27957934804,558518,1256244,1918313,4733,49536,593,3078,107707590872,57169.37199
2021-12-03,4519.441028,537814995668,22586539837,518470,1203775,1920940,4733,49536,593,3078,106615623247,56508.26805
2021-12-04,4240.155517,502863051143,27620915094,504481,1226254,1925911,4733,49536,593,3078,101736900972,53785.96717
2021-12-05,4101.656792,485429065737,40547950440,770054,1377793,1930742,4814,46575,614,3060,97582731003,49161.99071
2021-12-06,4198.572875,497049834887,25848780908,532800,1235864,1934856,4814,46575,614,3060,98380214614,49268.46989
2021-12-07,4347.615631,515778007029,30676805366,543382,1218074,1939705,4814,46575,614,3060,101517510451,50461.57684
2021-12-08,4310.566646,511409310853,21808603058,591678,1289363,1942659,4814,46575,614,3060,101537980540,50647.66341
2021-12-09,4431.540647,525850414062,19661953642,549626,1242487,1947441,4814,46575,614,3060,103574052661,50530.45806
2021-12-10,4153.333311,494841071221,22680202939,561963,1229127,1951346,4814,46575,614,3060,98383319373,47885.87199
2021-12-11,3918.200743,467266449092,26799083669,529077,1190608,1955214,4814,46575,614,3060,95238664206,47303.56415
2021-12-12,4079.814931,484278596803,19796149222,545369,1173747,1959209,4254,41836,628,3070,97739386179,49242.30232
2021-12-13,4135.84151,490316653455,14046344323,554977,1231118,1961730,4254,41836,628,3070,98842719945,50051.07835
2021-12-14,3782.895262,449137302106,24089144863,554619,1197631,1965105,4254,41836,628,3070,93466989607,46696.3047
2021-12-15,3858.164468,457658155855,20766055170,553589,1250691,1969121,4254,41836,628,3070,93809367495,48410.56466
2021-12-16,4015.722543,476630620294,26881290261,546403,1148461,1973877,4254,41836,628,3070,96767001753,48936.86258
2021-12-17,3971.559766,471365651341,19166579837,565991,1259874,1977820,4254,41836,628,3070,95769153871,47694.5305
2021-12-18,3886.747362,462267569583,23209497898,510431,1152229,1981791,4254,41836,628,3070,94744343798,46328.69637
2021-12-19,3966.425352,471195598700,18728700444,509261,1128125,1984574,3607,38558,508,2586,96694615471,46970.05705
2021-12-20,3928.841724,467396185409,15960000522,533461,1190442,1989403,3607,38558,508,2586,96162111111,46807.04862
2021-12-21,3950.482392,471319155562,21439121593,533550,1190233,1992787,3607,38558,508,2586,95360202490,47117.0082
2021-12-22,4036.549718,480570348192,16630181837,569867,1223003,1997624,3607,38558,508,2586,98069415346,49145.21726
2021-12-23,3992.594577,475334762860,14022344430,541184,1235617,2001118,3607,38558,508,2586,97804358465,48755.89564
2021-12-24,4113.529932,488290658809,18571462177,578142,1289459,2005050,3607,38558,508,2586,100497690403,50900.61495
2021-12-25,4055.117367,482498690510,13351470833,566299,1292546,2009054,3607,38558,508,2586,99763040906,50888.72104
2021-12-26,4110.571871,488792890035,11869342790,537232,1200466,2014250,2363,32616,357,1866,101070016236,50663.4871
2021-12-27,4075.031619,484795501759,11815773894,564028,1244668,2018621,2363,32616,357,1866,101462414052,50852.86026
2021-12-28,4045.05135,481030381194,11725230820,539928,1231758,2023330,2363,32616,357,1866,101103454450,50774.06781
2021-12-29,3807.360367,453976220406,18009599979,510576,1244574,2026389,2363,32616,357,1866,97406926714,47725.14805
2021-12-30,3644.405517,432082393736,15528813680,543520,1247906,2031278,2363,32616,357,1866,95225699258,46506.99465
2021-12-31,3714.945456,441654436878,13445245167,518419,1207407,2034958,2363,32616,357,1866,95702016412,47191.86839
2022-01-01,3686.402542,439790867553,14298378834,522172,1173918,2037416,2363,32616,357,1866,95404500909,46319.65109
2022-01-02,3780.315874,449804685411,9948120591,486912,1152030,2042910,4172,39221,587,2803,96978622691,47816.07768
2022-01-03,3835.395991,456852400305,10069690530,524310,1201794,2048526,4172,39221,587,2803,98162778079,47387.21217
2022-01-04,3769.40494,448609586227,12462872357,534309,1213389,2051727,4172,39221,587,2803,98361297828,46531.14086
2022-01-05,3794.90813,454574318763,13853786397,561279,1241207,2057094,4172,39221,587,2803,98302064385,45938.02427
2022-01-06,3556.906227,424088794962,18782873941,545471,1204914,2062543,4172,39221,587,2803,94515815372,43647.14751
2022-01-07,3416.826009,407652437129,24467182063,524515,1180079,2066775,4172,39221,587,2803,92889977503,43216.45868
2022-01-08,3201.794574,381283293111,24359369449,526091,1175500,2071483,4172,39221,587,2803,90365064354,41527.19704
2022-01-09,3101.040902,369734313551,15966769091,465038,1100926,2075881,4680,46694,672,3189,88523906348,41756.66232
2022-01-10,3156.967262,375219467789,11906478540,465831,1225574,2079752,4680,46694,672,3189,89501265867,41862.36099
2022-01-11,3086.729002,367654760059,19655314715,529384,1269776,2083270,4680,46694,672,3189,88223270945,41869.85906
2022-01-12,3246.413723,387505881840,14922195360,571395,1273310,2088063,4680,46694,672,3189,90587009441,42777.21102
2022-01-13,3378.035895,402763358250,15285972615,591280,1274120,2093196,4680,46694,672,3189,92615648935,43981.87733
2022-01-14,3256.758866,388039946028,13999771252,528885,1208940,2097058,4680,46694,672,3189,90722315918,42608.41001
2022-01-15,3311.986061,394664610645,12316286855,545259,1167523,2102723,4680,46694,672,3189,91402891490,43120.85451
2022-01-16,3331.246655,396899234937,8659658467,520247,1155280,2108768,4204,45036,679,3245,91848992295,43226.65027
2022-01-17,3356.295444,400232172278,9002833937,525553,1190097,2114816,4204,45036,679,3245,92207160929,43119.79214
2022-01-18,3216.592981,383428420242,11938682376,512632,1161479,2119877,4204,45036,679,3245,90044380537,42298.34112
2022-01-19,3166.453912,377918294939,12700158860,536860,1213087,2124705,4204,45036,679,3245,89633576078,42395.45879
2022-01-20,3097.021466,371296193085,12762451060,527110,1180664,2130131,4204,45036,679,3245,88715010293,41749.55143
2022-01-21,3015.588778,360580494819,13389582890,503970,1179951,2137420,4204,45036,679,3245,86757890181,40707.68241
2022-01-22,2564.343342,306644499898,29314647993,506281,1193902,2141052,4204,45036,679,3245,77628383051,36508.79979
2022-01-23,2407.377852,286799916367,28250265354,477925,1069669,2145845,4753,43904,690,3227,73125972595,35180.43546
2022-01-24,2537.836728,302626363352,17123741958,485325,1135266,2150314,4753,43904,690,3227,74909668197,36306.40944
2022-01-25,2447.831512,292022326101,28735520620,498589,1168126,2153337,4753,43904,690,3227,72655611789,36774.00714
2022-01-26,2465.21923,293702336550,16139625164,485054,1137223,2157044,4753,43904,690,3227,74238905691,36988.92851
2022-01-27,2470.430412,295723346869,21415081805,465911,1124495,2162378,4753,43904,690,3227,74982833286,36870.44017
2022-01-28,2411.863855,287829476403,16482912982,491984,1129844,2165592,4753,43904,690,3227,70104347932,37276.83956
2022-01-29,2551.111074,304305302571,14326314172,492275,1139730,2170405,4753,43904,690,3227,70961334218,37852.57903
2022-01-30,2603.603872,310059710546,10742621685,511462,1173837,2174388,4059,39011,676,3195,72452651264,38232.17873
2022-01-31,2610.182406,311602914059,8937393970,527647,1169944,2176343,4059,39011,676,3195,72052497858,37983.1515
2022-02-01,2689.220867,320354563857,13818587054,520180,1165607,2180889,4059,39011,676,3195,73220282056,38555.53446
2022-02-02,2797.434855,334032944116,13176431108,509158,1143407,2183235,4059,39011,676,3195,74712189007,38835.69494
2022-02-03,2690.319739,321296521005,13860391591,486902,1103537,2187530,4059,39011,676,3195,73072402778,37000.9825
2022-02-04,2667.256728,317503695895,21844552552,527781,1161623,2191187,4059,39011,676,3195,73446111021,37101.35159
2022-02-05,2993.09944,354558118293,18766789788,596015,1221761,2193883,4059,39011,676,3195,78103531504,41673.83955
2022-02-06,3018.673398,361600442694,13036212065,553329,1164552,2197966,4387,39323,670,3302,79252621767,41493.69005
2022-02-07,3062.805808,366038313761,9025772577,515426,1155393,2201275,4387,39323,670,3302,80301689676,42475.54322
2022-02-08,3149.953286,376351043608,14427983728,532574,1172859,2206087,4387,39323,670,3302,81766453378,43910.92999
2022-02-09,3127.438107,374043919421,16856365273,545780,1198619,2208547,4387,39323,670,3302,81951986496,44184.44751
2022-02-10,3240.921044,387321193247,14005361496,550135,1196980,2212533,4387,39323,670,3302,83127989428,44383.88806
2022-02-11,3081.911502,368377710140,18990367974,551919,1175719,2214352,4387,39323,670,3302,80887384072,43628.13953
2022-02-12,2930.563169,350133590835,16560032291,524300,1107541,2217130,4387,39323,670,3302,78876954671,42445.38877
2022-02-13,2918.085367,347517755314,11367427285,534136,1108716,2220496,4214,37316,658,3156,78914077439,42254.73812
2022-02-14,2889.235678,345252969326,9020562479,535869,1140253,2222976,4214,37316,658,3156,78379944886,42247.83595
2022-02-15,2935.6455,351368910987,12117644856,530112,1184466,2226576,4214,37316,658,3156,78619603094,42634.57378
2022-02-16,3179.300207,381791121976,14189484930,501599,1186044,2229901,4214,37316,658,3156,82036334755,44574.32057
2022-02-17,3128.640781,376071884045,13120593628,496474,1133831,2233704,4214,37316,658,3156,81650543120,44063.28198
2022-02-18,2881.613122,345252572787,16242836366,461347,1245152,2235969,4214,37316,658,3156,78064494995,40562.98695
2022-02-19,2792.303848,333997569708,16064045340,488737,1143279,2237992,4214,37316,658,3156,76478692033,40073.49536
2022-02-20,2768.971652,330814655802,9956229565,501893,1335189,2241174,3783,34508,602,3008,75987431990,40192.75912
2022-02-21,2632.491399,315015971539,12215462929,465909,1125789,2243711,3783,34508,602,3008,74004697903,38514.00854
2022-02-22,2574.513384,308836894428,19206327576,477723,1120771,2246377,3783,34508,602,3008,72440502901,37059.9794
2022-02-23,2644.153656,317004525462,16856627508,507725,1139302,2248812,3783,34508,602,3008,73219158743,38337.20386
2022-02-24,2594.700959,310997586956,13713218953,516762,1170728,2251564,3783,34508,602,3008,72285111203,37372.29268
2022-02-25,2599.93357,311533514951,30992409366,518739,1128925,2253748,3783,34508,602,3008,71787045407,38363.34549
2022-02-26,2771.89051,333625150662,17751279836,550896,1157356,2255265,3783,34508,602,3008,73062407599,39316.16208
2022-02-27,2785.338957,332645349330,11984293385,512745,1116235,2257804,3686,37761,601,3060,73112126179,39090.20215
2022-02-28,2629.483121,314566178974,17309819255,496382,1100228,2260323,3686,37761,601,3060,70915436080,37803.59016
2022-03-01,2919.294962,349056335389,19832961026,526257,1153254,2261756,3686,37761,601,3060,75185584210,43225.40468
2022-03-02,2977.27604,355855644057,19012291817,543095,1182843,2263519,3686,37761,601,3060,75981932636,44459.59163
2022-03-03,2953.315776,353807222059,17023997911,535668,1159480,2264793,3686,37761,601,3060,75864091595,43980.70738
2022-03-04,2836.906337,340585349633,13786702924,535933,1158732,2265770,3686,37761,601,3060,74205792280,42491.97839
2022-03-05,2619.356138,314336377086,15538211354,502698,1071275,2266549,3686,37761,601,3060,71107169268,39200.29974
2022-03-06,2668.705979,319334318241,8652610729,525077,1114443,2267632,4618,37524,692,3268,71914807962,39463.14681
2022-03-07,2558.359874,306675297179,9377488375,534279,1166521,2268368,4618,37524,692,3268,70309103392,38442.99175
2022-03-08,2498.658865,299834957580,15295190069,589708,1187395,2269329,4618,37524,692,3268,69820925176,38076.49382
2022-03-09,2576.627154,309291567872,14681251926,567165,1170586,2270742,4618,37524,692,3268,70781015572,38732.93701
2022-03-10,2731.037685,327144318379,15208159163,632150,1221318,2271706,4618,37524,692,3268,73255606508,41986.03445
2022-03-11,2611.464723,313054369877,13843643777,519117,1111545,2272667,4618,37524,692,3268,71394474777,39468.35477
2022-03-12,2562.832354,307992205235,12313723771,535822,1113663,2273397,4618,37524,692,3268,70487097293,38775.17559
2022-03-13,2579.458136,309539252975,6288630631,490826,1035629,2274508,4156,35315,679,3239,70721181659,38903.69355
2022-03-14,2518.492845,302103577555,8570037701,500246,1089661,2276177,4156,35315,679,3239,69744727379,37852.52514
2022-03-15,2591.542041,310467033555,10951215811,570700,1183128,2277668,4156,35315,679,3239,70665731282,39669.42381
2022-03-16,2620.363852,314931220495,12439580088,625651,1227571,2279551,4156,35315,679,3239,71004430996,39331.84654
2022-03-17,2771.759457,333204590005,19785262485,517255,1166822,2281798,4156,35315,679,3239,73993171642,41165.63506
2022-03-18,2817.401075,338097336084,12593189075,650918,1256514,2282923,4156,35315,679,3239,74138428323,41001.70958
2022-03-19,2945.74591,353539105455,14540256795,538809,1119929,2285028,4156,35315,679,3239,76037402677,41837.41314
2022-03-20,2947.226158,353770129279,10359721812,522945,1110989,2287068,4443,39661,684,3248,76183167495,42201.93992
2022-03-21,2860.641961,343170506313,11304953073,559302,1154985,2288686,4443,39661,684,3248,74996870028,41283.259
2022-03-22,2896.586932,347666776668,13890729059,598790,1212906,2290037,4443,39661,684,3248,77470586370,41061.81589
2022-03-23,2969.784984,356813271189,15671928048,547356,1156633,2291518,4443,39661,684,3248,78801470964,42401.8956
2022-03-24,3028.835258,363715804799,14257143986,530680,1143580,2292240,4443,39661,684,3248,79640610090,42802.15471
2022-03-25,3106.657024,373177111115,16202188702,526380,1139469,2293742,4443,39661,684,3248,80422451451,43936.09623
2022-03-26,3106.072054,373074920727,15532463157,535990,1118079,2294893,4443,39661,684,3248,79484380942,44331.77796
2022-03-27,3140.875711,377825418684,7615867102,527332,1115300,2295692,4467,41868,717,3399,80317597880,44510.84422
2022-03-28,3285.173097,394486853105,11980084884,542148,1208666,2297404,4467,41868,717,3399,82444393402,46715.11762
2022-03-29,3328.934125,399977979554,18514225351,548015,1190842,2299321,4467,41868,717,3399,82685864967,46994.87912
2022-03-30,3401.184431,408153998268,17936369662,518662,1142723,2300915,4467,41868,717,3399,83485983825,47459.26124
2022-03-31,3383.788762,407460530688,14183468638,525551,1159069,2302609,4467,41868,717,3399,83911794509,47063.36585
2022-04-01,3283.302843,394628513775,16222256121,504193,1150561,2303453,4467,41868,717,3399,79903133436,45528.40715
2022-04-02,3451.196091,414854897478,19701116865,479994,1085612,2304964,4467,41868,717,3399,82621523929,46270.20071
2022-04-03,3440.336238,413595262456,22091140765,465073,1052665,2306778,4894,36943,764,3352,82257233532,45842.14476
2022-04-04,3521.584725,423410516390,14019828281,460676,1097186,2308526,4894,36943,764,3352,83176802815,46434.56298
2022-04-05,3520.967118,423367935035,16925919014,478159,1078449,2310039,4894,36943,764,3352,83199812677,46622.63571
2022-04-06,3422.969884,412944890808,15114055502,485224,1112300,2311940,4894,36943,764,3352,81117488902,45635.45438
2022-04-07,3171.371104,382808702034,26109763335,477579,1111151,2313008,4894,36943,764,3352,78298574459,43198.77527
2022-04-08,3232.834989,388867320187,16149775915,467154,1089916,2314545,4894,36943,764,3352,79777281727,43515.15032
2022-04-09,3192.025091,382662893229,17523939555,499095,1072899,2316014,4894,36943,764,3352,79079361894,42315.70972
2022-04-10,3265.938068,392551461531,9316769844,496761,1090032,2317160,4292,33918,706,3249,80241957514,42796.39748
2022-04-11,3219.159553,388982079663,10005373137,480892,1098807,2318824,4292,33918,706,3249,79565469494,42274.90737
2022-04-12,2992.702106,360149250762,21142997360,467587,1098532,2321537,4292,33918,706,3249,75443371327,39603.96516
2022-04-13,3038.209422,365661388411,18977679664,447078,1054439,2323752,4292,33918,706,3249,76316095503,40205.67794
2022-04-14,3121.399823,375767680796,15452917855,487671,1103777,2325131,4292,33918,706,3249,77608940139,41205.16872
2022-04-15,3023.417212,363962080918,15895586505,483245,1102097,2326498,4292,33918,706,3249,76171541560,39959.45707
2022-04-16,3045.428075,366695398817,12543243551,480466,1052183,2327286,4292,33918,706,3249,76493048164,40586.59731
2022-04-17,3066.358014,369787917597,9063939048,463157,1035267,2328687,3646,31587,647,3032,76845594403,40450.37931
2022-04-18,2995.719421,360748880963,9543306566,489299,1096001,2331456,3646,31587,647,3032,75423791739,39739.11926
2022-04-19,3061.890571,368758484170,18188817400,585602,1206915,2332666,3646,31587,647,3032,76418393342,40833.53797
2022-04-20,3104.688448,373782979943,13472639207,592217,1232241,2334633,3646,31587,647,3032,76994574674,41498.12245
2022-04-21,3079.676478,370910549449,15155965878,480801,1111557,2336450,3646,31587,647,3032,76826002951,41397.22048
2022-04-22,2987.488876,359917773311,20529419340,507318,1134362,2340010,3646,31587,647,3032,74840550208,40528.54149
2022-04-23,2967.085285,357702343020,16155619719,473180,1044886,2344106,3646,31587,647,3032,74437448262,39756.84899
2022-04-24,2940.687978,354358143095,8633203958,488010,1065382,2346892,4388,35573,711,3255,74108825769,39561.78019
2022-04-25,2922.901865,352895958715,9196851418,493675,1141189,2353757,4388,35573,711,3255,73811380196,39469.04986
2022-04-26,3008.336347,362590296738,22037549639,498509,1117448,2386014,4388,35573,711,3255,75961267158,40488.87792
2022-04-27,2806.748836,338098235744,17750798289,509702,1152053,2399900,4388,35573,711,3255,72737661290,38134.21545
2022-04-28,2889.592223,348355348857,17036298769,506066,1146774,2415161,4388,35573,711,3255,73953959567,39237.94932
2022-04-29,2932.455084,353388170473,18249410920,497951,1147738,2424193,4388,35573,711,3255,74050221437,39741.76665
2022-04-30,2817.489882,340291788027,17902735174,499845,1200408,2433255,4388,35573,711,3255,72205749759,38650.55014
2022-05-01,2738.174136,330211251741,12618462103,459605,1143595,2440324,4848,35716,717,3153,70201676570,37820.61177
2022-05-02,2832.513107,341626180827,14489173445,450023,1104920,2448305,4848,35716,717,3153,71230626802,38537.65477
2022-05-03,2861.372376,345080135066,17701813871,444616,1070837,2452016,4848,35716,717,3153,71188315376,38561.5654
2022-05-04,2786.047248,336655132685,12836324478,492129,1093995,2455305,4848,35716,717,3153,70493982752,37758.49611
2022-05-05,2942.052313,355229761723,17336934450,532316,1178248,2456872,4848,35716,717,3153,72778310654,39699.02404
2022-05-06,2753.936567,332103738940,20868783133,488915,1108448,2459030,4848,35716,717,3153,69461562910,36612.22955
2022-05-07,2699.707247,325971900416,20516541977,469461,1045540,2461027,4848,35716,717,3153,68911538082,36116.39429
2022-05-08,2641.229107,319030900104,12528069434,499814,1079682,2462578,4664,35924,699,3155,66880224307,35573.3102
2022-05-09,2517.829922,304412453306,20582973186,504982,1147051,2466410,4664,35924,699,3155,64665841996,34070.3122
2022-05-10,2249.890962,271594796947,34392685562,521385,1191473,2470887,4664,35924,699,3155,59422692477,30269.58696
2022-05-11,2344.797716,283082341315,36844564808,475069,1196063,2475009,4664,35924,699,3155,59682687659,31026.93387
2022-05-12,2080.910244,250066823475,46548009611,614071,1315448,2481681,4664,35924,699,3155,51211091718,28913.48836
2022-05-13,1966.699171,238137944006,41621733327,637193,1331316,2489322,4664,35924,699,3155,46594889114,29126.11598
2022-05-14,2010.214051,243391440609,23979529161,509026,1130042,2494823,4664,35924,699,3155,47027174541,29310.72896
2022-05-15,2064.229358,249319115268,14395772635,487491,1080314,2503373,5235,37167,762,3299,47184576778,30189.33318
2022-05-16,2147.047448,259350256988,14395455889,511273,1114069,2511085,5235,37167,762,3299,48492655358,31319.30911
2022-05-17,2025.888698,244741893934,20068743682,485358,1127567,2516113,5235,37167,762,3299,46960539028,29923.60699
2022-05-18,2095.178885,253640825086,17005002529,542336,1168659,2522345,5235,37167,762,3299,48343788912,30502.19328
2022-05-19,1915.177123,232056327520,15892119501,479074,1084519,2528413,5235,37167,762,3299,46260006233,28772.2005
2022-05-20,2023.848259,244359004843,17828306699,466474,1104899,2533788,5235,37167,762,3299,47892923006,30382.40624
2022-05-21,1963.99094,237366807799,14638100163,480073,1087047,2539288,5235,37167,762,3299,46612716019,29256.81337
2022-05-22,1978.147133,239102942425,7551508571,453288,1048821,2544054,4754,32096,784,3276,46779564438,29491.50795
2022-05-23,2046.64635,247730054115,9623174528,458493,1077220,2548331,4754,32096,784,3276,48150018142,30351.05042
2022-05-24,1974.581194,238722810744,14627311158,472771,1092075,2551767,4754,32096,784,3276,47579079208,29163.16778
2022-05-25,1979.770545,239375431793,12880481568,449142,1086980,2557572,4754,32096,784,3276,47946851734,29655.02613
2022-05-26,1944.842845,235347664835,12554611854,415968,1061903,2562195,4754,32096,784,3276,47597843652,29584.94985
2022-05-27,1807.969474,219247293980,22669347247,437355,1083575,2567169,4754,32096,784,3276,45593300546,29346.78144
2022-05-28,1724.875734,208622909554,24344535949,476565,1063549,2572307,4754,32096,784,3276,44728021588,28646.65218
2022-05-29,1798.694855,217791356993,12004308559,461415,1058270,2575235,4866,35116,765,3165,45586078900,29088.23645
2022-05-30,1814.98316,219535934458,9767849361,412815,1061780,2580663,4866,35116,765,3165,45665145235,29492.50321
2022-05-31,1995.936484,241204871683,18803016950,481679,1138388,2584266,4866,35116,765,3165,48345561435,31740.94073
2022-06-01,1944.078767,235235428449,17409076011,440391,1082796,2587075,4866,35116,765,3165,47878433908,31865.74962
2022-06-02,1828.892655,221596716649,19904831726,408266,1085465,2589045,4866,35116,765,3165,46034867077,29833.45033
2022-06-03,1833.089841,222487488381,16444980824,411294,1060224,2591192,4866,35116,765,3165,46336423081,30481.014
2022-06-04,1776.979907,214879733567,15012416794,398225,1021009,2592326,4866,35116,765,3165,45511281900,29714.14349
2022-06-05,1804.26167,217832477905,8295912403,390197,1000080,2594448,4745,33239,705,3225,45219595331,29872.36031
2022-06-06,1805.331395,218561175508,8385255000,423752,1036156,2596734,4745,33239,705,3225,45565399341,29917.76405
2022-06-07,1860.181307,225224111086,16623006598,412873,1041853,2598235,4745,33239,705,3225,45640305925,31372.58476
2022-06-08,1818.387712,220727955347,23647547692,390949,1033926,2601104,4745,33239,705,3225,45663225295,31265.46928
2022-06-09,1794.539626,217320792648,17712874977,417188,1013999,2603805,4745,33239,705,3225,45454935642,30229.23684
2022-06-10,1788.418287,216720355679,10469080004,448009,1071503,2606486,4745,33239,705,3225,45251557006,30101.18752
2022-06-11,1663.844367,201384347492,17639990086,448272,1022355,2608840,4745,33239,705,3225,43142327516,29101.29826
2022-06-12,1530.038617,185302828002,20409428648,419484,1009424,2611032,5020,35156,748,3147,41285200282,28374.145
2022-06-13,1454.68676,176649606144,22843765039,447151,1091823,2614160,5020,35156,748,3147,39588660403,26767.26917
2022-06-14,1205.595286,146072737223,47571733027,446447,1071714,2617905,5020,35156,748,3147,34501223997,22525.76835
2022-06-15,1214.866265,146866764083,32772246927,438182,1080682,2620335,5020,35156,748,3147,33524438885,22244.84897
2022-06-16,1230.364335,148791271624,39679810345,467127,1088500,2622804,5020,35156,748,3147,33281129098,22529.19811
2022-06-17,1068.603575,129200159744,18016510161,474827,1100368,2624534,5020,35156,748,3147,30905991277,20408.69049
2022-06-18,1087.813924,132057112459,14067259811,439330,1046383,2627943,5020,35156,748,3147,31355536628,20473.05288
2022-06-19,995.2525693,120148911164,21112670623,431569,1004044,2630136,4763,29985,748,3040,29451544708,19047.41783
2022-06-20,1125.754092,136214925416,21676867430,437025,1029232,2632829,4763,29985,748,3040,30763621460,20516.41198
2022-06-21,1132.054394,136360308696,19817753726,424021,1001860,2634656,4763,29985,748,3040,31195888115,20636.75891
2022-06-22,1124.561392,136466936750,14838197888,416262,979345,2637103,4763,29985,748,3040,31211642453,20700.92393
2022-06-23,1051.074068,127762640726,14331217471,407929,959535,2639184,4763,29985,748,3040,30896466370,19983.56648
2022-06-24,1144.480753,138845063633,14247953151,434242,1009928,2640884,4763,29985,748,3040,31936573964,21100.27053
2022-06-25,1229.304085,150370804176,16288488163,374408,931676,2642637,4763,29985,748,3040,32733384137,21262.71348
2022-06-26,1244.286204,150822450290,11692717742,364075,911500,2644047,4649,31942,699,3029,32892625454,21525.88036
2022-06-27,1201.237791,145727702947,11375746747,416627,985818,2645833,4649,31942,699,3029,32400975975,21052.8054
2022-06-28,1194.224508,144903396179,12044359298,396368,967305,2647077,4649,31942,699,3029,32025447169,20751.47753
2022-06-29,1143.533536,138578887989,13181896477,402442,994135,2648048,4649,31942,699,3029,31231565441,20282.54248
2022-06-30,1098.905518,133275228451,14755440934,409594,1042697,2649808,4649,31942,699,3029,30777692399,20108.52947
2022-07-01,1057.630999,125647331913,15402670572,485648,1167559,2651396,4649,31942,699,3029,30459680095,19608.39749
2022-07-02,1068.81944,128274306968,17420131788,513448,1180147,2652218,4649,31942,699,3029,30501367255,19407.44743
2022-07-03,1068.541503,127772810161,9601263305,463228,1148278,2653638,4131,28574,631,2847,30698717577,19268.227
2022-07-04,1074.607318,128552380047,7939419239,464393,1143058,2655948,4131,28574,631,2847,30706830418,19310.23322
2022-07-05,1153.348315,137709680960,13827342516,463342,1172484,2657479,4131,28574,631,2847,31745902859,20257.01233
2022-07-06,1134.01707,135655130080,15393490018,475092,1151549,2659481,4131,28574,631,2847,31690023302,20188.77966
2022-07-07,1188.725643,142216914175,14422132962,488265,1186597,2662805,4131,28574,631,2847,32226828746,20566.68722
2022-07-08,1240.378406,148622605231,13170522513,479157,1183003,2666409,4131,28574,631,2847,32458577039,21660.59684
2022-07-09,1233.514679,148022842649,15346600702,489754,1163158,2668774,4131,28574,631,2847,31864809097,21858.81875
2022-07-10,1216.849707,145667751204,7870254818,494648,1141104,2671018,4044,32442,671,2932,31884456694,21589.6281
2022-07-11,1169.012708,139844141995,10374466605,447380,1136217,2672475,4044,32442,671,2932,31189013470,20859.81408
2022-07-12,1097.449438,131363492852,11693162178,456891,1127712,2674690,4044,32442,671,2932,30282430447,19998.46784
2022-07-13,1040.797146,124831295050,11555798333,488168,1164027,2676918,4044,32442,671,2932,29385652118,19350.73735
2022-07-14,1112.920783,132986401489,17936886120,511718,1179232,2678636,4044,32442,671,2932,29996193141,20225.23866
2022-07-15,1191.130837,142767764051,16474223861,544702,1206154,2681636,4044,32442,671,2932,30867888916,20574.84059
2022-07-16,1234.099139,147677565536,16817194904,583117,1230265,2682840,4044,32442,671,2932,31274829458,20794.81198
2022-07-17,1355.04564,161839496479,19025831555,547467,1232596,2685924,4263,29057,669,2885,32126768073,21193.08334
2022-07-18,1344.720284,161551223982,15797648344,504565,1198298,2688805,4263,29057,669,2885,32087936197,20824.36275
2022-07-19,1570.658959,187518878564,26437290054,487078,1158121,2691477,4263,29057,669,2885,34434203623,22395.36538
2022-07-20,1542.629821,184299116474,27749085858,496453,1177479,2694016,4263,29057,669,2885,34353523563,23366.9077
2022-07-21,1527.413931,183383314169,21728126384,509813,1192218,2696646,4263,29057,669,2885,34016600937,23313.29673
2022-07-22,1576.825239,188807814066,19411405083,536758,1190931,2698743,4263,29057,669,2885,34434947158,23155.20756
2022-07-23,1536.124922,183933879175,18084368731,494063,1133729,2701127,4263,29057,669,2885,34570056313,22696.90275
2022-07-24,1552.496489,185766674503,14901008279,485228,1111935,2703460,4116,32020,678,3015,34604686391,22506.19957
