,time,btc_close,eth_close,doge_close,btc_volume,eth_volume,doge_volume,btc_friction_diff_0.25,btc_friction_diff_0.5,btc_friction_diff_0.75,btc_friction_diff_1.0,btc_friction_diff_1.25,btc_friction_diff_1.5,btc_friction_diff_1.75,btc_friction_diff_2.0,eth_friction_diff_0.25,eth_friction_diff_0.5,eth_friction_diff_0.75,eth_friction_diff_1.0,eth_friction_diff_1.25,eth_friction_diff_1.5,eth_friction_diff_1.75,eth_friction_diff_2.0,doge_friction_diff_0.25,doge_friction_diff_0.5,doge_friction_diff_0.75,doge_friction_diff_1.0,doge_friction_diff_1.25,doge_friction_diff_1.5,doge_friction_diff_1.75,doge_friction_diff_2.0,btc_close_15_min_future_percent_change,eth_close_15_min_future_percent_change,doge_close_15_min_future_percent_change,btc_close_10_min_future_percent_change,eth_close_10_min_future_percent_change,doge_close_10_min_future_percent_change,btc_close_5_min_future_percent_change,eth_close_5_min_future_percent_change,doge_close_5_min_future_percent_change,btc_close_15_min_past_percent_change,eth_close_15_min_past_percent_change,doge_close_15_min_past_percent_change,btc_close_10_min_past_percent_change,eth_close_10_min_past_percent_change,doge_close_10_min_past_percent_change,btc_close_5_min_past_percent_change,eth_close_5_min_past_percent_change,doge_close_5_min_past_percent_change,btc_volume_1_min_past_percent_change,eth_volume_1_min_past_percent_change,doge_volume_1_min_past_percent_change
165,2023-01-22 15:21:00,22560.68,1627.18,0.088288,0.07924,0.0,0.0,1122953.1076845685,1342516.8714741636,1618143.928322292,1587301.988775299,1430621.7549799727,1356138.5245968616,1156432.7755135205,1120352.3184287567,-47544.56133909966,78860.2620130973,111173.11773149623,220191.80078879837,142788.27358030016,59133.29351930041,21149.605344098527,-88174.2916788985,-7854.875596399885,-7137.83510299999,-107999.07678119972,-165256.85204890027,-214859.05539770023,-312183.7569307001,-357627.4870104002,-384749.12294580037,0.0007180634626261587,-0.0026548998881501516,-0.002676467923160664,0.0008146917557449961,-0.001235265920180921,-0.003477256252265333,0.001469370604077601,-0.0003687360955764798,0.0013433309169988727,-9.218730332628227e-05,0.002309924049697246,-0.00229852844457193,-5.1857449632820615e-05,0.0006703196010061839,-0.0005365912193751217,0.001389741479677475,0.0009350048595647194,0.0053084769385277905,6.160025300442759,,
166,2023-01-22 15:22:00,22575.23,1626.93,0.088288,0.360589,0.0,0.0,749388.8584326375,969153.3281952422,1244728.1683871504,1213860.6748926276,1057071.898704242,982774.9813179402,783069.2322345991,746857.3594536856,-47147.86471889913,79275.82578539522,111586.15871469304,220588.49740899587,143354.8658245979,59529.99013949791,21579.146335696336,-87777.595058701,-29981.99381980003,-29264.953326400137,-130126.19500459981,-187383.97027230042,-236986.17362110037,-334310.87515410024,-379754.60523380036,-406876.2411692005,-0.0004956760130460993,-0.003190057347273733,-0.002938111634650313,0.0003131751038638237,-0.0009219818922756356,-0.0020761598405220553,2.0819278474733777e-05,-9.219818922761947e-05,-0.0033798477709315444,0.00445515259108974,0.0037387329027005083,0.0072387297712014935,-0.0006887762667884261,-0.00046077853140666467,-0.0015764344535743203,0.00013512208391033885,-0.0006388324109166408,-0.00031591140440166915,3.550593134780413,,
167,2023-01-22 15:23:00,22604.2,1628.72,0.0884066,0.0,0.0,0.0,435935.0586024495,655806.4811701346,928849.4590605022,900515.1157644996,731097.3677165741,611158.701786112,469830.9858131008,433643.7739218576,-254053.12721950002,-127532.84134689858,-95147.58208710002,13766.556473003235,-63577.08223099541,-147187.40629929537,-185224.5915524969,-294600.5565295941,-25832.035289099906,-26824.288575200073,-125790.26581909979,-183018.77367350052,-233104.49694180046,-330543.9512418003,-375321.73475450044,-403877.6221572005,-0.0037678838445953356,-0.007330910162581692,-0.007945108170657007,-0.0008117960379045568,-0.0017252812024165882,-0.003042759251006207,-0.0013139151131206026,-0.0028120241662163707,-0.003068775408170907,0.0023733208932059007,0.0017837152944360944,0.004049971607041437,0.001167516467474328,0.0012171582428661114,0.0010417303594197193,0.0008838021558396087,-0.00043573519574331904,0.0007935564574100569,-1.0,,
168,2023-01-22 15:24:00,22613.27,1628.58,0.0884066,0.0,0.0,0.0,515141.9031953793,735026.0061192149,1008096.4248608127,979762.0815648101,810344.3335168846,690405.6675864225,549077.9516134113,512890.7397221681,-237474.6374891,-110954.35161649855,-78569.09235669998,30345.046203403268,-46998.592500595376,-130608.91656889534,-168646.10182209685,-277962.01712179417,-24984.07965749997,-25976.332943600137,-124942.31018749991,-182170.81804190058,-232256.54131020053,-329695.9956102004,-374473.7791229005,-403029.66652560054,-0.0034130402193048724,-0.006066634737010084,-0.007863666287358715,-0.001291277201395496,-0.002683319210600579,-0.0023765194001353373,-0.0012262711231060153,-0.0013570104016996625,-0.0025722061475048534,0.003909397515050973,0.002517713251543511,0.0019413998705733332,0.0026154681062752435,0.0022030769230768784,0.0025583742529570585,0.0011714801691783446,0.00043000712583225915,1.5836172532821877e-05,,,
169,2023-01-22 15:25:00,22600.17,1628.06,0.0884066,0.392532,0.0,0.0,395009.84916007053,614881.5114922058,887904.247709523,859569.9044135204,690152.1563655948,570213.4904351328,428885.77446212154,392698.5625708783,-31794.580427400535,94730.35980479605,127043.21552319406,235957.3540832973,158658.37137199892,75003.39131099917,36986.53286359785,-72339.69591439981,-16363.038529199897,-17355.291815300065,-116321.26905919978,-173549.7769136004,-223635.50018190034,-321074.9544819002,-365852.7379946003,-394408.62539730035,-0.00432253385704615,-0.006191418006707325,-0.006578694350874274,-0.0010216737307726673,-0.003396680712013054,-0.0038673583194015616,-0.0014637058039828068,-0.0020699482820042817,-0.005735997086190357,0.001786801868451208,0.0019940670351177416,0.0007924235254696311,0.00273665183426204,0.0020742418553692647,0.005017893439678515,0.0004949313802873281,-3.6852320467745276e-05,-0.001093743291218124,inf,,
170,2023-01-22 15:26:00,22593.83,1626.58,0.0884066,0.0,1.5565,0.0,890255.1386056701,1110059.472676225,1383033.2279464928,1354698.8846504893,1185316.3181040045,1123745.1646721028,924014.7546990914,887827.5428078482,-43783.920342100086,82578.84286279697,114889.17579209479,223891.51448639808,146668.86290200008,62877.66177890031,24882.163413098548,-84474.57798129879,-30603.174297699996,-31595.427583800105,-130561.40482769976,-187789.91268210043,-237875.63595040038,-335315.09025040024,-380092.87376310036,-408648.7611658004,-0.003340735059084856,-0.00457401418928047,-0.008914492809360386,-0.0007502048125528397,-0.002287007094640305,-0.004014406164245715,-0.000653718293888218,-0.0008668494632909875,-0.004814120212744277,0.0014174369566326876,0.00030133633439724067,0.0008060188780489744,0.0028611541290325814,0.0005659239939469786,0.006658938896720363,0.001469370604077601,-0.0003687360955764798,0.0013433309169988727,-1.0,inf,
171,2023-01-22 15:27:00,22575.7,1626.78,0.0879896,0.0,0.0,0.0,714257.3375644684,934021.8073270731,1209596.6475189812,1178729.1540244585,1021940.3778360728,947643.460449771,747937.7113664299,711725.8385855164,-54498.015135499416,71925.67536879703,104236.00829809532,213238.34699239768,136004.7154079997,52179.83972289972,14228.995919098146,-95127.74547529919,22939.23401870008,-1153.5479790000245,-102195.46796009975,-153521.41751540027,-209007.71948650008,-298884.35653649986,-350998.10720759997,-379102.79335310013,-0.002302475670743302,-0.005065220865759359,-0.003501550183203533,-0.0005164845386853942,-0.003098144801386766,0.0004432342004054726,0.00029234973887846423,-0.0008298602146571196,0.0013081091401710315,-0.0006679713281385974,-0.0005529342376880535,-0.004950954116031932,0.00015594417552936563,-0.0007309717009527538,-0.003694691442877235,2.0819278474733777e-05,-9.219818922761947e-05,-0.0033798477709315444,,-1.0,
172,2023-01-22 15:28:00,22574.5,1624.14,0.0881353,0.465904,0.0,0.0,821543.3580089975,1041277.6335058026,1316874.4388001906,1286015.2305490877,1129196.2040148024,1054899.2866285006,855193.5375451595,818981.664764246,-68771.81050029537,57373.852676996496,89645.3538446948,199532.62457809784,121460.53955959948,38115.236626500264,-264.7755348016508,-109426.74669369962,-23891.662906200014,-23449.459861100127,-124209.5641241998,-175509.4088570004,-231022.10226220044,-328369.90074890025,-373863.8151079003,-401036.0978389005,-0.0010782077122416952,-0.0030477668181314696,-0.003631915929258807,-0.0024571972801169977,-0.004531629046757131,-0.004891343196199521,0.0005027796850427936,0.0010898075289075952,2.6096240666302254e-05,-0.00014793266317770636,-0.0015982886017433082,-0.00203024188526012,-0.0004312741982905601,-0.0032465340640591886,-0.002277654197302345,-0.0013139151131206026,-0.0028120241662163707,-0.003068775408170907,inf,,
173,2023-01-22 15:29:00,22585.54,1626.37,0.0881792,0.0,0.0,0.0,705381.2414319878,925165.5866801431,1200769.2534430511,1169936.9722507084,1000422.4321079226,938851.2786760209,739145.5295926798,702933.6568117654,-24584.076099499594,101730.3767887936,134040.70971809188,243043.0484123947,165855.89543299656,82029.19570489693,44033.697339095175,-65292.45015460206,-15623.702732899925,-15019.634110300045,-115805.19765889976,-173089.12171120045,-222592.27651140047,-319990.3266997003,-365464.04574190034,-392606.27208810055,-0.003026272562002156,-0.006314676242183502,-0.004127957613586914,-0.002189453960365824,-0.004716024028972403,-0.005305105966032855,-6.508589123842795e-05,-0.0013281110694367546,0.00019619139207429726,0.0013859897101570983,0.000843076923076856,-2.0412560528869587e-05,-5.622750623042548e-05,-0.0009275868000099628,-0.002556410708872374,-0.0012262711231060153,-0.0013570104016996625,-0.0025722061475048534,-1.0,,
174,2023-01-22 15:30:00,22567.09,1624.69,0.0878995,0.02011,0.0,1137.0,869133.9461979773,1088845.4010927426,1364472.457940871,1333582.9981360277,1176872.762967782,1102467.0542154405,902761.3051320994,866680.8480473356,-2172.095235399436,123973.56794189289,156245.06910959026,266051.07491429383,188060.2548244954,104452.60880129598,66334.93973009381,-43037.33587120334,19946.071700900124,-3619.2250293999678,-105146.57164099964,-156432.76321160025,-212026.38405630004,-301903.0211062998,-354016.77177739993,-382091.39533630013,-0.0021544647537630676,-0.0050348066400359845,-0.004813451726119142,-0.0028630186701076913,-0.0041300186497116595,-0.0008475588598343006,0.0004426800265342851,-0.0013294843939459723,0.0018794191093236064,0.0012689403771059438,0.0,-0.0007468862686606521,-0.0009694988576293785,-0.002106724320074587,-0.006823466669077014,-0.0014637058039828068,-0.0020699482820042817,-0.005735997086190357,inf,,inf
175,2023-01-22 15:31:00,22579.06,1625.17,0.087981,0.0,0.0,0.0,924427.8879447207,1144171.7527781958,1419810.6318432838,1388943.138348761,1219428.5982059753,1157857.4447740735,958151.6956907324,921939.822909819,-47608.45732549904,78649.31605679775,110920.81722449604,220676.4563991991,142736.00293940073,59062.66404480161,21010.687844999135,-88361.58775629802,3396.4587747998594,-20696.32322290016,-121738.24320399988,-172996.79544500046,-228550.4947304005,-318427.1317804003,-370540.8824515004,-398645.56859700056,-0.001955351551393258,-0.005125617627694428,-0.005735329218808695,-0.0026887744662533676,-0.0037103810678267334,-0.004120207772132639,-9.654963492724191e-05,-0.0014213897623018962,0.0008035825916958547,0.002205565446348581,-0.0003014160402544253,0.0018127617516379558,0.0008146917557449961,-0.001235265920180921,-0.003477256252265333,-0.000653718293888218,-0.0008668494632909875,-0.004814120212744277,-1.0,,-1.0
176,2023-01-22 15:32:00,22582.3,1625.43,0.0881047,0.0,0.0,0.0,944847.832270571,1164591.6971040461,1440230.5761691341,1409363.0826746114,1239848.5425318256,1178277.389099924,978571.6400165828,942359.7672356693,-74561.8905915001,51727.597940000705,83999.099107699,193046.07279630192,115814.28482260369,32092.148468504194,-5911.030271797907,-115334.06076499494,-49754.10591390019,-49212.97868910013,-150072.00713189988,-201371.85186470055,-256784.6020699006,-354232.3437566004,-399726.25811560045,-426878.1855732007,-0.003223763744171288,-0.006256805891364176,-0.007842941409482097,-0.0025940670348015087,-0.0042388783275810705,-0.00480337598334707,-0.0008085978841835597,-0.0022701685092560457,-0.0008637450669487055,0.0004483395046468255,-0.0015602253112772125,-0.002391415362352743,0.0003131751038638237,-0.0009219818922756356,-0.0020761598405220553,0.00029234973887846423,-0.0008298602146571196,0.0013081091401710315,,,
177,2023-01-22 15:33:00,22585.85,1625.91,0.0881376,0.331311,2.32963,0.0,953924.4635390304,1173708.8087871866,1449312.4755500937,1418480.194357751,1248965.6542149652,1187394.5007830635,987688.7516997224,951476.8789188089,-72103.71551969857,54210.73736860091,86521.07029789919,195523.40899220202,118336.25601280387,34614.11965870438,-3433.716479497496,-112812.08957479475,-35418.167805300094,-34975.96476020024,-135736.0690232999,-187035.91375610064,-242548.60716130066,-339896.4056480005,-385390.3200070005,-412562.60273800074,-0.0026003006307046034,-0.004760411092864924,-0.008213293758849794,-0.0015801929083917006,-0.004133070096130799,-0.003657916712050254,-0.0029584894967424166,-0.0056153169609634655,-0.0049173111135315745,7.128865084664988e-05,-0.00216026463241746,-0.0022516173948481303,-0.0008117960379045568,-0.0017252812024165882,-0.003042759251006207,0.0005027796850427936,0.0010898075289075952,2.6096240666302254e-05,inf,inf,
178,2023-01-22 15:34:00,22584.07,1624.21,0.0881965,0.0,0.0,0.0,829556.9079326084,1049341.2531807637,1324944.9199436707,1294112.638751329,1124598.0986085432,1063026.9451766415,863321.1960933004,827109.3233123869,18207.30135309999,144352.96453039208,176624.46569808992,286511.7364314934,208439.65141299507,124832.00538979564,86714.33631859347,-22647.80206990335,-31146.779846900085,-30533.77944479999,-131331.40261469973,-188578.13451070042,-238135.06340480043,-335499.6237328003,-380953.0585414003,-408095.2848876005,-0.002709431913733826,-0.003515555254554544,-0.008875635654476086,-0.0029613794147822347,-0.004993196692545993,-0.004323300811256695,-0.00212450634451627,-0.0033924184680552334,-0.005500218262629495,-0.00012130973785149831,-0.002254465931149761,-0.002360720862573764,-0.001291277201395496,-0.002683319210600579,-0.0023765194001353373,-6.508589123842795e-05,-0.0013281110694367546,0.00019619139207429726,-1.0,-1.0,
